Date,Y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,Unnamed: 66
2016-02-20,7.9657,8.1537,539.981,690.671,76.1025,0.4842,51.3603,75.0271,44.9566,33721.0,5.5508,53386.0,49567.2,74266.9,75468.8,94924.8,724.013,2.6029,687.502,718.35,693.882,0.2619,0.0967,70.887,0.2893,70.0498,0.2815,0.3684,0.4795,0.4663,20.9,4.3,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,602.78,
2016-02-21,7.8031,8.0578,539.979,690.98,75.1781,0.4845,50.8488,75.0608,44.9648,33666.2,5.4426,52904.8,49282.5,73797.6,74960.2,95425.9,723.325,2.6036,687.723,717.618,694.473,0.1878,0.0962,70.5157,0.2934,69.6684,0.2868,0.3681,0.4819,0.4736,20.8,4.3,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,602.57,
2016-02-22,7.8128,8.0651,539.977,691.044,75.2882,0.4882,50.7092,75.0415,44.9851,33851.7,5.5379,53560.5,50136.0,72743.6,74542.4,94597.2,723.076,2.6121,687.9,717.326,694.563,0.3107,0.0958,70.7954,0.2906,69.8588,0.2835,0.3661,0.4816,0.4709,20.9,4.2,0.332,1203.0,5.3,11.3,2.2,,,,,,,,,,,71.31,53.6,,0.02,215.0,4551.0,1.08,0.0,602.0,2590.0,47.0,571.0,32.03,0.92,4835.0,0.0%,0.0,602.86,
2016-02-23,7.8218,8.0874,539.981,691.05,75.4641,0.4888,50.8113,75.0632,44.9546,34529.1,5.5215,53288.7,49607.8,72718.8,74268.1,94356.2,723.015,2.6134,687.79,717.56,694.552,0.2464,0.0952,71.0106,0.2888,69.9333,0.2823,0.3669,0.4828,0.4736,21.0,4.2,0.329,1184.0,4.8,9.3,1.9,0.49,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,602.89,
2016-02-24,7.8333,8.1431,539.984,690.659,75.9639,0.4869,50.6984,75.0907,44.9811,33303.1,5.2275,50538.0,47276.0,75641.8,77607.6,95265.0,723.017,2.6108,687.279,718.025,693.712,0.1658,0.0954,71.2908,0.29,70.0734,0.2833,0.3689,0.4835,0.4717,21.1,4.2,0.332,1200.0,5.9,10.9,1.9,,323.4,373.4,401.2,462.2,513.8,576.6,670.0,707.6,740.6,,55.32,,,227.0,4652.0,1.12,0.0,577.0,2696.0,46.0,594.0,33.17,0.95,5031.0,0.0%,0.0,603.22,
2016-02-25,7.8589,8.0724,539.981,691.047,75.2546,0.4818,50.8291,74.9822,44.9838,33582.9,5.4233,47687.8,46040.2,78598.5,79369.1,95416.7,722.875,2.6075,687.655,718.081,694.696,0.161,0.0951,70.6107,0.2982,69.523,0.2902,0.372,0.484,0.4718,21.0,4.2,0.336,1203.0,5.7,10.3,1.9,0.54,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,602.86,
2016-02-26,7.8806,8.1153,539.982,691.041,75.7127,0.4867,50.5747,75.0287,44.974,33492.7,5.6,50545.7,47999.9,75942.5,77353.0,95799.4,722.978,2.5994,687.48,717.374,694.068,0.4124,0.0965,70.7965,0.2956,69.6659,0.2884,0.3672,0.4847,0.4748,20.9,4.3,0.346,1260.0,5.5,10.6,1.6,,,,,,,,,,,,55.13,,,194.0,4509.0,1.12,0.0,631.0,2676.0,16.0,582.0,33.19,0.94,4990.0,0.0%,0.0,603.1,
2016-02-27,7.8563,8.1208,539.987,692.033,75.7986,0.4835,50.0683,74.9446,44.9891,34011.6,5.6,46995.1,47135.8,78246.4,78595.2,95688.3,722.503,2.5922,688.846,717.365,695.574,0.3112,0.0967,70.3605,0.2984,69.196,0.2918,0.3696,0.4863,0.4769,20.9,4.4,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,603.15,
2016-02-28,7.9153,8.1042,539.974,692.791,75.5431,0.4794,50.2796,75.0847,44.9739,33404.6,5.6,44978.8,47437.3,80077.9,80198.8,96162.4,724.045,2.5874,689.639,719.09,696.598,0.3399,0.0964,69.8647,0.3012,68.8094,0.2943,0.3711,0.4866,0.4731,20.7,4.5,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,602.38,
2016-02-29,7.9472,8.0389,539.976,692.589,75.0918,0.4774,51.8049,75.0188,44.9782,33003.4,5.4971,50573.6,46727.6,76969.7,78058.3,96182.2,723.962,2.5798,689.221,718.616,696.549,0.0614,0.0958,70.2073,0.2986,69.157,0.2939,0.3683,0.4815,0.4781,20.6,4.4,0.362,1239.0,5.2,9.9,1.8,,,,,,,,,,,70.24,55.32,,0.04,203.0,4446.0,1.12,0.0,727.0,2741.0,80.0,604.0,33.1,0.93,5018.0,0.0%,0.0,603.12,
2016-03-01,7.9711,8.0934,539.978,691.577,75.789,0.4874,51.0632,75.0473,44.9638,34747.0,5.501,52333.2,48262.9,74124.7,75868.8,95623.6,722.98,2.588,688.052,717.679,694.955,0.1553,0.0969,71.0154,0.2965,69.5383,0.2913,0.3655,0.4836,0.4791,20.7,4.4,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,603.96,
2016-03-02,7.9666,8.13,539.977,690.929,76.1118,0.4884,51.0509,74.9953,44.9648,37284.4,5.5848,51525.4,48527.1,75172.3,75432.6,95501.7,722.975,2.593,687.762,717.666,694.287,0.2723,0.0969,71.1342,0.2952,69.6992,0.2892,0.3652,0.4861,0.4783,20.7,4.3,0.342,1222.0,5.5,10.6,1.4,,319.2,371.4,400.2,461.6,515.2,579.2,674.6,711.2,741.6,,55.23,,,237.0,4424.0,1.13,0.0,636.0,2791.0,76.0,605.0,33.14,0.94,5103.0,0.0%,0.0,603.82,
2016-03-03,8.0614,8.1394,539.996,692.629,76.1256,0.4812,51.652,74.9772,44.9738,36035.4,5.6322,52045.9,48100.2,75764.3,74535.7,95464.4,723.433,2.5871,689.557,718.061,695.962,0.3422,0.0971,70.0417,0.3003,68.8307,0.2965,0.365,0.4844,0.479,20.8,4.0,0.329,1256.0,5.5,10.4,1.4,1.37,328.2,373.4,400.2,458.8,510.0,572.4,666.4,705.0,739.4,,,,,,,,,,,,,,,,0.0%,0.0,603.24,
2016-03-04,7.9229,7.8946,539.989,698.871,73.7363,0.4763,51.2342,75.0396,44.9517,32980.0,5.6546,50976.2,46734.7,74149.6,72977.7,93491.6,723.391,2.5793,695.713,717.953,703.878,0.4151,0.0976,67.7793,0.311,66.8335,0.3056,0.3637,0.4751,0.4768,20.6,4.4,0.343,1290.0,5.7,11.3,1.5,0.94,325.4,374.0,401.4,461.0,513.0,577.0,671.0,708.4,740.8,,54.32,,,215.0,4240.0,1.12,0.0,596.0,2677.0,64.0,564.0,32.83,0.94,4975.0,0.0%,0.0,603.18,
2016-03-05,8.1814,8.1554,539.962,694.087,76.1634,0.4829,50.9007,75.0629,44.9692,32980.0,5.7091,54530.9,49487.2,75702.8,71620.6,95496.9,724.091,2.5859,690.999,719.35,697.483,0.3733,0.0973,69.8821,0.2992,68.581,0.2936,0.3637,0.4857,0.4732,20.6,4.5,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,603.09,
2016-03-06,8.3647,8.2408,539.979,694.067,76.9921,0.4854,51.1026,75.0225,44.9684,32980.0,5.748,55141.8,49481.7,76073.4,71532.8,95458.9,723.605,2.594,690.903,718.835,697.021,0.3375,0.0978,70.1135,0.3053,68.5813,0.295,0.3638,0.4849,0.4795,20.6,4.6,0.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,603.04,
2016-03-07,8.0375,7.9079,538.483,696.045,73.9952,0.4747,51.2947,75.0903,44.9734,33081.2,5.6985,51388.5,47421.3,74626.0,73176.3,94184.7,723.135,2.5692,692.881,717.941,700.125,0.3459,0.0976,68.2601,0.2988,67.6684,0.2941,0.3635,0.4731,0.4687,20.8,4.4,0.381,1262.0,6.3,12.1,2.4,0.66,325.8,371.0,397.8,456.2,506.8,567.4,657.0,693.6,730.4,71.77,55.21,,0.06,200.0,4257.0,1.13,0.0,549.0,2822.0,51.0,599.0,33.09,0.94,5138.0,0.0%,0.0,603.44,
2016-03-08,8.0264,7.9205,539.531,696.057,74.1476,0.4709,51.6288,75.071,44.9741,33460.9,5.8162,51825.4,47398.3,75357.1,73835.6,94797.0,722.553,2.5766,693.062,717.291,701.159,0.3037,0.0972,68.4954,0.3027,67.7936,0.298,0.3641,0.4805,0.464,20.8,4.5,0.368,1228.0,7.2,12.0,2.5,0.85,324.2,371.0,398.0,457.4,509.0,571.0,660.8,696.6,731.0,,,,,,,,,,,,,,,,0.0%,0.0,603.9,
2016-03-09,8.2772,8.1105,541.465,696.054,75.7216,0.474,51.5783,75.0605,44.9542,32980.0,5.735,52648.3,48953.4,77911.0,75424.3,96638.3,725.051,2.5859,693.007,718.93,701.17,0.1618,0.098,70.0684,0.2968,69.1181,0.291,0.3652,0.4764,0.4574,20.6,4.9,0.397,1241.0,7.4,12.9,2.9,0.84,328.8,374.8,401.6,461.6,514.0,577.4,671.6,708.8,740.8,,54.99,,,206.0,4164.0,1.14,0.0,618.0,2786.0,139.0,578.0,33.27,0.94,5161.0,0.0%,0.0,603.33,
2016-03-10,8.1345,7.9336,540.413,696.035,74.1266,0.4729,51.213,74.9676,44.9723,33162.8,5.7705,51058.6,52328.3,72745.6,74132.1,95480.9,722.478,2.5829,692.93,716.331,701.514,0.1176,0.0974,69.3685,0.3024,68.3578,0.2977,0.3633,0.4817,0.4746,20.8,4.7,0.399,1222.0,7.2,12.6,2.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,603.69,
2016-03-11,8.1386,7.7762,539.99,697.191,72.7144,0.4701,51.4686,75.1411,44.9735,33422.0,5.8123,53063.8,50235.5,75985.9,73471.6,96438.5,725.621,2.5718,694.234,719.267,703.253,0.1646,0.0977,68.3165,0.3123,67.2036,0.3071,0.363,0.4747,0.4714,20.6,4.6,0.396,1171.0,7.2,14.2,2.5,,,,,,,,,,,,55.01,,,218.0,4065.0,1.14,0.0,595.0,2695.0,55.0,565.0,33.54,0.94,5085.0,0.0%,0.0,603.71,
2016-03-12,8.0991,7.778,539.977,696.929,72.8095,0.4669,51.8328,75.0428,44.9756,33612.6,5.7081,53779.1,47853.0,78260.8,73705.4,96676.4,727.824,2.5651,694.168,721.225,703.176,0.2484,0.0975,68.0632,0.3136,66.9748,0.3094,0.3632,0.4666,0.4542,20.3,4.8,0.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,603.75,
2016-03-13,8.1131,7.7778,539.978,696.944,72.8909,0.4703,50.8311,75.0396,44.9765,33580.7,5.6772,52197.3,48216.5,78219.2,74722.1,96670.3,729.408,2.5717,694.388,722.295,703.493,0.3682,0.0976,67.9052,0.3143,66.7783,0.3089,0.3627,0.4602,0.4475,20.4,4.8,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,604.33,
2016-03-14,8.1839,7.7153,539.985,697.909,72.3923,0.4741,50.8198,75.0582,44.9729,34390.8,5.6693,52801.4,50930.2,76034.9,73881.4,96727.5,729.696,2.5673,695.303,723.104,704.661,0.234,0.096,68.2808,0.3053,66.9952,0.3,0.3597,0.457,0.4434,20.3,4.7,0.379,1157.0,8.0,15.2,3.3,,,,,,,,,,,71.05,54.98,,0.04,202.0,4126.0,1.14,0.0,562.0,3008.0,79.0,601.0,33.18,0.94,5381.0,4.8%,29.03,604.14,
2016-03-15,8.1349,7.7226,539.971,698.042,72.489,0.4712,52.1838,75.0226,44.9621,36455.9,5.5539,53902.0,46794.0,78714.7,74535.4,96975.7,729.957,2.574,695.403,723.146,704.278,0.3195,0.0967,67.9032,0.311,66.9527,0.3012,0.3608,0.4577,0.4502,20.1,4.9,0.424,1223.0,8.0,14.0,3.0,1.02,,,,,,,,,,,,,,,,,,,,,,,,,12.7%,76.85,603.82,
2016-03-16,8.0851,7.761,539.978,698.349,72.8963,0.475,52.4571,74.9862,44.9672,36470.7,5.5135,54235.0,46557.9,78474.6,73812.6,96301.7,728.993,2.5856,695.72,722.306,704.798,0.5097,0.0978,68.3853,0.2969,67.7089,0.2906,0.3595,0.4591,0.4529,20.6,4.8,0.399,1292.0,7.8,10.3,3.3,,321.6,372.4,400.6,462.0,517.0,583.6,679.6,714.8,742.6,,54.63,,,236.0,4129.0,1.15,0.0,631.0,3100.0,63.0,595.0,33.24,0.94,5429.0,16.5%,99.4,603.8,
2016-03-17,8.1692,7.7799,539.977,700.137,72.9489,0.4781,51.4066,75.1225,44.9729,36142.7,5.5928,53811.8,51934.4,76670.2,72434.7,96387.4,728.083,2.595,697.517,721.52,707.423,0.4617,0.0991,68.4146,0.2987,67.616,0.2908,0.3587,0.4699,0.4596,20.7,4.9,0.397,1328.0,9.3,12.0,3.6,0.61,,,,,,,,,,,,,,,,,,,,,,,,,16.5%,99.4,602.74,
2016-03-18,8.2522,7.8564,539.983,700.034,73.4115,0.4793,50.4874,75.0245,44.959,35980.0,5.5696,53558.3,54989.5,75967.4,71583.2,96179.7,728.804,2.6019,697.199,722.359,705.189,0.4265,0.0996,68.4276,0.2998,67.5178,0.2922,0.3586,0.4791,0.4674,20.8,4.7,0.364,1315.0,10.1,12.2,3.6,,,,,,,,,,,,54.68,,,197.0,4105.0,1.13,0.0,605.0,3148.0,61.0,575.0,33.22,0.94,5361.0,16.5%,99.4,602.92,
2016-03-19,8.2117,7.8446,539.983,700.046,73.2137,0.4749,51.2047,75.0248,44.9688,35980.0,5.6174,54202.9,53958.1,74954.0,71040.3,96349.9,726.344,2.5927,697.292,720.446,706.66,0.2653,0.0984,68.1499,0.3055,67.1109,0.2992,0.363,0.4785,0.4651,21.0,4.8,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5%,99.4,602.8,
2016-03-20,8.2257,7.7952,539.985,700.112,72.6238,0.4754,51.0199,75.0728,44.9697,36010.9,5.6037,53636.7,54353.0,75021.4,71954.1,96908.2,727.293,2.5897,697.621,720.959,707.683,0.3075,0.0989,67.7599,0.3119,66.5765,0.3059,0.3626,0.4721,0.4555,20.7,4.9,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5%,99.4,602.42,
2016-03-21,8.0863,7.7462,539.985,700.774,72.1514,0.476,51.4104,75.0153,44.9598,35980.0,5.4677,53695.5,52657.0,76328.1,72964.3,96982.8,729.041,2.5926,698.203,722.445,708.425,0.275,0.099,67.7105,0.3125,66.5187,0.306,0.3604,0.471,0.4582,20.6,4.9,0.371,1393.0,11.2,15.4,3.0,,,,,,,,,,,69.78,54.68,,0.04,212.0,4146.0,1.14,0.0,590.0,3419.0,79.0,580.0,33.07,0.94,5450.0,16.5%,99.4,602.31,
2016-03-22,8.1901,7.789,539.981,700.939,72.5468,0.4696,52.5667,75.0049,44.9878,37113.2,5.514,54103.3,47334.1,78559.4,74229.9,96683.5,727.987,2.5818,698.342,721.401,708.131,0.4309,0.0989,67.0896,0.3167,65.8695,0.3115,0.3632,0.4714,0.4646,20.4,4.7,0.392,1403.0,9.7,14.4,3.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,16.5%,99.4,602.28,
2016-03-23,8.1573,7.791,539.973,700.633,72.5494,0.4714,51.945,74.8797,44.9738,38333.4,5.5351,53352.6,46942.8,78584.5,74723.8,96757.0,726.961,2.5788,697.973,720.612,707.491,0.2669,0.0983,67.5432,0.3115,66.2607,0.3055,0.3655,0.4747,0.4607,20.6,4.6,0.349,1393.0,9.0,11.8,2.9,,333.8,377.2,402.8,462.4,516.0,581.8,676.4,712.0,741.6,,54.65,,,196.0,4144.0,1.15,0.0,620.0,3521.0,50.0,593.0,33.15,0.94,5514.0,16.5%,99.4,601.59,
2016-03-24,8.0512,7.7963,539.98,699.222,72.4767,0.4695,51.898,75.0628,44.9731,38319.3,5.608,53019.4,47916.6,78671.8,75486.8,97367.1,725.684,2.574,696.646,719.349,706.348,0.192,0.0985,67.8644,0.3152,66.4718,0.3101,0.3666,0.4677,0.4585,20.6,4.9,0.339,1395.0,9.9,12.8,2.8,0.73,,,,,,,,,,,,,,,,,,,,,,,,,16.6%,99.4,599.57,
2016-03-25,8.3436,7.8386,539.983,699.052,72.845,0.4678,51.5047,75.0305,44.9661,38398.2,5.6453,53736.0,50958.6,76572.2,72547.2,96879.9,726.48,2.5739,696.465,719.956,705.688,0.2884,0.0992,67.4067,0.3177,66.3753,0.3085,0.3621,0.4663,0.4607,20.8,4.7,0.344,1309.0,9.9,12.7,2.9,,,,,,,,,,,,54.52,,,188.0,4066.0,1.14,0.0,605.0,3510.0,130.0,592.0,33.11,0.93,5434.0,16.6%,99.4,599.64,
2016-03-26,8.3117,7.7926,539.983,700.387,72.3134,0.4657,51.3557,75.0141,44.977,39472.8,5.5989,53952.6,50705.7,76535.5,71696.3,96550.7,727.505,2.5652,697.715,721.298,706.751,0.3744,0.0985,66.7248,0.3123,65.782,0.309,0.3609,0.4631,0.4638,20.5,4.7,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6%,99.4,599.18,
2016-03-27,8.2592,7.7434,539.981,700.924,72.0371,0.4658,51.1673,75.0685,44.963,38529.5,5.6925,53582.5,51938.3,75214.0,70581.2,95939.8,725.428,2.5735,698.358,719.133,708.268,0.369,0.0984,66.6552,0.3149,65.6341,0.3115,0.3614,0.4749,0.4651,20.5,4.6,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6%,99.4,599.64,
2016-03-28,8.2551,7.7359,539.982,701.283,71.9393,0.4711,50.2832,74.9832,44.9707,38261.6,5.6883,53410.6,54347.7,73648.6,69438.4,95695.3,725.877,2.5809,698.649,719.51,709.069,0.2915,0.0982,67.0853,0.3125,65.7491,0.3104,0.3599,0.4697,0.4634,20.6,4.6,0.343,1270.0,9.1,11.3,4.5,,,,,,,,,,,69.04,54.86,,0.05,215.0,4174.0,1.15,0.0,634.0,3643.0,120.0,626.0,33.24,0.94,5442.0,16.6%,99.4,599.42,
2016-03-29,8.1985,7.7417,539.973,701.533,71.8609,0.4698,51.1921,75.0701,44.9797,38594.8,5.6708,53906.7,52919.2,74316.6,69519.0,95672.8,725.82,2.5775,699.11,719.589,709.156,0.4702,0.0983,66.7351,0.313,65.3536,0.3134,0.3608,0.4786,0.4717,20.7,4.5,0.336,1269.0,8.6,10.2,4.1,0.49,,,,,,,,,,,,,,,,,,,,,,,,,16.6%,99.4,598.65,
2016-03-30,8.1967,7.8677,539.982,700.672,73.0034,0.4697,51.23,74.9431,44.98,38963.5,5.7048,51965.7,52609.9,72642.8,71957.0,94967.8,724.273,2.5857,698.021,717.624,707.201,0.4574,0.0985,67.2917,0.3112,66.1233,0.3061,0.361,0.4803,0.4754,20.8,4.5,0.333,1252.0,9.5,10.9,4.2,,316.6,370.8,399.6,460.6,514.8,580.0,675.4,711.6,741.6,,54.46,,,203.0,4167.0,1.14,0.0,634.0,3689.0,73.0,657.0,33.01,0.93,5386.0,15.5%,92.8,598.72,
2016-03-31,8.2312,7.7341,539.983,701.88,71.7785,0.4609,51.5534,74.9801,44.9804,38680.3,5.8431,53644.4,53168.5,72651.1,70951.7,95559.1,725.351,2.5712,699.389,718.53,709.377,0.4817,0.0983,66.0456,0.3204,65.0219,0.316,0.3601,0.479,0.4677,20.6,4.5,0.342,1204.0,6.6,10.7,3.7,0.55,,,,,,,,,,,,,,,,,,,,,,,,,0.1%,0.44,598.96,
2016-04-01,8.1914,7.7334,539.978,702.037,71.8508,0.4638,51.4445,75.0457,44.9881,35521.5,5.746,53104.2,52359.0,73018.9,71806.2,95498.3,725.318,2.5706,699.531,718.704,709.338,0.4829,0.0985,66.2129,0.3189,65.0951,0.3139,0.3603,0.4797,0.464,20.4,4.5,0.369,1176.0,7.8,12.8,3.6,,,,,,,,,,,,54.2,,,208.0,4177.0,1.15,0.0,612.0,3624.0,108.0,650.0,32.96,0.94,5361.0,0.0%,0.0,599.61,
2016-04-02,8.1037,7.7579,539.977,700.538,72.2699,0.4665,50.9531,75.1097,44.9786,34658.0,5.8138,52029.6,52786.6,73197.0,72455.4,95656.8,725.008,2.5687,697.933,718.179,706.686,0.4233,0.0982,66.7516,0.3156,65.6035,0.3098,0.3619,0.4809,0.4667,20.4,4.6,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,600.37,
2016-04-03,8.1821,7.8145,539.97,699.441,72.8398,0.4727,49.7831,75.0549,44.983,33990.0,5.9276,51827.3,54853.4,71990.7,72026.4,95666.1,724.096,2.5697,696.798,716.778,705.13,0.4056,0.0985,67.3987,0.3106,66.0905,0.3049,0.3607,0.4817,0.4639,20.2,4.5,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,600.32,
2016-04-04,8.1172,7.8587,539.988,698.611,73.2355,0.4753,49.946,75.2074,44.981,33990.0,5.875,47757.9,50235.1,75667.6,76824.4,95598.6,722.115,2.5752,695.966,715.821,704.338,0.3713,0.0988,67.8884,0.3093,66.4838,0.3037,0.3661,0.4803,0.4635,20.7,4.2,0.331,1131.0,6.5,11.8,4.4,,,,,,,,,,,70.79,54.25,,0.03,192.0,4233.0,1.14,0.0,623.0,3615.0,80.0,668.0,32.76,0.94,5388.0,0.0%,0.0,600.34,
2016-04-05,8.3701,7.9078,539.979,697.741,73.6925,0.4676,51.1317,75.0768,44.9647,33990.0,5.9376,47382.3,49093.8,77590.1,77167.8,95857.9,722.198,2.5698,695.344,715.86,704.255,0.5069,0.0987,67.5634,0.3156,66.161,0.3103,0.3662,0.4758,0.4538,20.5,4.5,0.353,1171.0,6.8,11.3,3.9,0.99,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,600.28,
2016-04-06,8.3459,7.8376,539.983,698.824,73.0636,0.4612,52.2422,75.0318,44.9805,33990.0,5.8197,47419.6,48078.8,77825.2,76973.5,95540.3,723.573,2.5631,696.349,717.462,705.37,0.4244,0.0986,66.9397,0.3177,65.8907,0.3114,0.3653,0.4718,0.4543,20.4,4.5,0.37,1152.0,6.2,11.5,4.2,,323.4,373.4,400.2,460.8,513.6,577.6,672.2,709.4,741.0,,54.75,,,193.0,4295.0,1.14,0.0,647.0,3639.0,129.0,715.0,33.22,0.94,5455.0,0.0%,0.0,600.44,
2016-04-07,8.4172,7.8746,539.977,698.654,73.4321,0.4611,51.8792,75.0386,44.9682,33026.7,5.8769,48416.4,45098.9,79399.0,78892.3,96079.2,723.008,2.5562,696.025,717.134,704.352,0.4114,0.0956,66.8825,0.3193,65.5727,0.3139,0.3661,0.4724,0.4586,20.4,4.6,0.368,1153.0,6.0,10.8,4.5,0.61,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,600.64,
2016-04-08,8.2418,7.7915,539.976,699.477,72.5335,0.4667,52.0173,74.9761,44.9954,32322.7,5.8848,48589.6,47880.0,76316.3,74916.2,94664.4,720.458,2.5596,697.02,714.465,706.9,0.5316,0.0946,66.9882,0.3162,65.6457,0.3116,0.365,0.4778,0.4641,20.2,4.6,0.421,1215.0,7.1,14.4,5.2,,,,,,,,,,,,54.47,,,187.0,4375.0,1.15,0.0,609.0,3747.0,107.0,811.0,32.95,0.94,5560.0,0.0%,0.0,599.59,
2016-04-09,8.2076,7.7474,539.991,699.609,72.0867,0.4632,50.8077,75.1319,44.9628,32422.2,5.8222,44069.1,48493.0,77943.4,78765.7,93390.8,721.924,2.5564,697.44,715.904,709.005,0.571,0.0942,66.4729,0.3182,65.3784,0.3113,0.3695,0.4747,0.4482,20.3,4.7,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.19,
2016-04-10,8.3965,7.7239,539.98,701.022,71.9681,0.4578,51.2148,74.9873,44.9788,32312.4,5.7234,41676.8,44726.4,82197.4,82494.4,95776.4,724.918,2.5464,698.722,719.208,708.855,0.4413,0.0941,65.8582,0.3197,64.9547,0.3141,0.3746,0.4629,0.4431,20.2,4.9,0.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.77,
2016-04-11,8.2582,7.6839,539.973,700.548,71.6496,0.4598,51.6583,75.0889,44.9754,33020.8,5.6195,42935.9,45061.5,80972.3,82089.5,95795.7,725.19,2.551,698.22,719.6,708.308,0.4461,0.0943,66.1926,0.3209,65.1683,0.3131,0.3738,0.461,0.4443,20.2,4.9,0.398,1164.0,6.7,13.6,4.0,,315.4,368.8,397.4,459.0,512.0,576.0,669.8,707.6,740.8,70.01,54.52,,0.05,192.0,4355.0,1.13,0.0,631.0,3591.0,27.0,864.0,33.24,0.93,5631.0,0.0%,0.0,600.13,
2016-04-12,8.2258,7.8186,539.964,697.766,72.916,0.4695,51.5487,74.9924,44.9673,33233.2,5.6831,48539.4,49540.7,73955.5,77280.9,95171.2,722.435,2.567,695.238,716.247,704.161,0.4589,0.0948,67.5577,0.3135,66.0151,0.3083,0.3681,0.4726,0.459,20.4,4.7,0.36,1110.0,6.4,13.0,4.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.92,
2016-04-13,8.3205,8.0289,539.984,695.641,74.8412,0.4712,51.5044,74.9731,44.9865,33168.9,5.7526,48701.8,49333.7,75354.0,78809.8,96197.3,723.442,2.5747,692.953,717.169,700.28,0.4648,0.0953,68.5707,0.3073,66.9442,0.3014,0.368,0.4683,0.4593,20.5,4.6,0.358,,,,,,,,,,,,,,,,53.87,,,204.0,4405.0,1.14,0.0,626.0,3622.0,99.0,821.0,32.85,0.94,5758.0,0.0%,0.0,599.65,
2016-04-14,8.2355,8.1264,539.959,693.47,75.7737,0.4781,51.7854,75.0474,44.9823,33002.2,5.728,48062.7,49683.1,74001.7,77553.0,95167.2,721.537,2.5807,690.99,715.489,698.266,0.446,0.0948,69.7064,0.2996,67.9668,0.2939,0.3686,0.467,0.4448,20.4,4.7,0.39,1072.0,6.5,13.2,4.3,0.97,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,599.79,
2016-04-15,8.1528,8.1159,539.981,692.957,75.7612,0.4841,51.891,74.9764,44.9597,34478.2,5.6179,49150.4,49874.3,73582.5,75716.8,94742.4,720.907,2.5886,690.041,714.964,697.323,0.4308,0.0959,70.4302,0.2929,68.6966,0.2879,0.3668,0.4686,0.4547,20.8,4.3,0.318,1022.0,5.1,9.8,2.9,,,,,,,,,,,,54.0,,,194.0,4389.0,1.14,0.0,625.0,3563.0,31.0,809.0,32.99,0.94,5757.0,0.0%,0.0,600.5,
2016-04-16,8.1578,8.1745,539.977,692.964,76.2636,0.4864,52.1773,75.0171,44.9747,33089.6,5.535,50714.7,50036.4,73252.0,74184.9,94658.4,720.893,2.593,689.791,714.822,696.414,0.4739,0.096,70.6503,0.2912,68.7808,0.2871,0.3642,0.4746,0.4664,20.7,4.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,600.1,
2016-04-17,8.3288,8.2048,539.981,692.82,76.539,0.4767,52.2025,75.0835,44.9775,35618.7,5.6131,48661.4,47292.5,76072.9,76987.0,94629.1,722.236,2.5863,690.08,716.465,696.694,0.3668,0.0953,69.7523,0.3023,68.2265,0.2942,0.3675,0.4729,0.4676,20.6,4.4,0.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,600.02,
